,Close,High,Low,Open,Volume,MA_7,MA_21,Daily_Return,Close_Yesterday,Volatility_7d,RSI_14,Target
83,-1.3020556292616046,-1.3091320846643546,-1.3012436025000482,-1.3104906728302186,0.5371626411460452,-1.3201493357310818,-1.2949314753017809,1.5055677297318275,-1.3110885316508327,-0.7922623344719807,-0.6650442231497916,0
84,-1.3037713948464351,-1.3058774792304928,-1.2971582417526952,-1.3008463525901992,0.36983813936469917,-1.3135609308264244,-1.2980976736211425,-0.2996032736407932,-1.3009200770436555,-0.94029382674291,-0.6839910120631078,2
85,-1.3026419087985368,-1.3108164655170085,-1.2954042346770425,-1.3028751817865702,-0.057263808489983,-1.3111621475234319,-1.3017037105074192,0.11630197397062442,-1.3026358678380727,-0.9159839675645337,1.0318536231787185,0
86,-1.3105163844030323,-1.3089807055247376,-1.2994377044436545,-1.3014634258338866,-0.09108985445228503,-1.3099244105992114,-1.3057530756958466,-1.2001255639949657,-1.3015063651947394,-0.9261020438099619,0.5057934136733663,0
87,-1.3177830517522242,-1.319243636877548,-1.3107616826608541,-1.3095133452958414,-0.07728540778260504,-1.3096635119994067,-1.3098253574582943,-1.1517947046647923,-1.3093809564981838,-0.9322453690505389,0.6390884267352973,0
88,-1.328004422675987,-1.326069134632946,-1.3171806318472516,-1.3165893045230337,-0.37728499737680204,-1.3092443197073949,-1.3131623537953903,-1.6564886505282501,-1.3166477306158537,-0.9588713489085403,0.2201389401793172,2
89,-1.3117920661937872,-1.3176807831613244,-1.3177276268158955,-1.3268086847083107,0.02482980477933594,-1.3091825431326929,-1.315442613283844,2.6369122780308825,-1.3268692517212837,-0.9591053590665667,0.859157857122194,1
90,-1.3115110236631602,-1.3180795776689178,-1.302441501194129,-1.310683388375742,-0.17397939288116185,-1.3105350895341732,-1.3176881945532495,-0.006706236605860289,-1.3106566570324145,-0.984031847441507,0.7596463864530211,2
91,-1.306143123799566,-1.3146812403678603,-1.3080176895011888,-1.310469065991026,0.17432314162086668,-1.3108743533791924,-1.3196797220539926,0.7685341067519228,-1.3103756103724553,-0.9944261726544589,0.8369769393743127,2
92,-1.3001776733900732,-1.2997217627626458,-1.2952433789765103,-1.305058813229103,0.5113040479219391,-1.3105218569530708,-1.31689719932851,0.8364702215070066,-1.3050076316388,-0.9786957428603468,0.3789596067546293,0
93,-1.3021008536004857,-1.3023957743752679,-1.2927304385710432,-1.2989728868565922,0.11120809293115307,-1.3093180577861467,-1.3151117063327447,-0.32739937855064316,-1.2990420935794906,-0.954498168928378,0.3070785409911077,2
94,-1.2978181975670218,-1.306303853057903,-1.2919790337127781,-1.300857015705645,-0.15557270871422307,-1.306462186255306,-1.312566818775374,0.5745576270307352,-1.3009653020470138,-0.9361697033006675,0.41933787089537977,0
